delegado;memoria;tiempo
delegado 55: ;5.9;9.4286808E7
delegado 56: ;5.9;9.6855831E7
delegado 57: ;5.9;9.6483045E7
delegado 58: ;2.6;9.4912667E7
delegado 59: ;2.6;9.5413209E7
delegado 60: ;2.6;9.3859166E7
delegado 61: ;2.7;9.377944E7
delegado 62: ;2.7;9.1311354E7
delegado 63: ;2.7;9.1936483E7
delegado 64: ;3.3;9.3980096E7
delegado 65: ;3.3;9.1412536E7
delegado 66: ;3.3;9.1470806E7
delegado 67: ;2.7;9.0182273E7
delegado 68: ;2.7;9.0097183E7
delegado 69: ;2.7;9.2034982E7
delegado 70: ;4.2;9.0114493E7
delegado 71: ;4.2;9.3950838E7
delegado 72: ;4.2;9.2121779E7
delegado 73: ;3.3;9.2050342E7
delegado 74: ;3.3;9.3377398E7
delegado 75: ;3.3;9.2303416E7
delegado 76: ;4.7;9.1642936E7
delegado 77: ;4.7;9.1374257E7
delegado 78: ;4.7;9.2470426E7
delegado 79: ;5.2;9.0459971E7
delegado 80: ;5.2;9.1642936E7
delegado 81: ;5.2;9.0577975E7
delegado 82: ;5.9;9.3134564E7
delegado 83: ;5.9;9.285979E7
delegado 84: ;5.9;9.1733145E7
delegado 85: ;3.8;9.4024957E7
delegado 86: ;3.8;9.211617E7
delegado 87: ;3.8;9.1765816E7
delegado 88: ;3.9;9.0904436E7
delegado 89: ;3.9;9.1605633E7
delegado 90: ;3.9;9.1097534E7
delegado 91: ;4.8;8.9089761E7
delegado 92: ;4.8;8.9958699E7
delegado 93: ;4.8;9.3507348E7
delegado 94: ;3.4;9.3484674E7
delegado 95: ;3.4;9.348248E7
delegado 96: ;3.4;9.0877861E7
delegado 97: ;5.6;9.221345E7
delegado 98: ;5.6;9.0180078E7
delegado 99: ;5.6;9.1091195E7
delegado 100: ;5.8;9.0992939E7
delegado 101: ;5.8;9.0262729E7
delegado 102: ;5.8;8.9575186E7
delegado 103: ;4.9;9.1878943E7
delegado 104: ;4.9;9.4253894E7
delegado 105: ;4.9;9.3179424E7
delegado 106: ;1.0;9.4054945E7
delegado 107: ;1.0;9.1768742E7
delegado 108: ;1.0;9.3947425E7
delegado 109: ;5.0;9.2218327E7
delegado 110: ;5.0;9.0782775E7
delegado 111: ;5.0;9.2923424E7
delegado 112: ;5.6;9.0271506E7
delegado 113: ;5.6;9.2498708E7
delegado 114: ;5.6;9.3314982E7
delegado 115: ;6.5;9.0957099E7
delegado 116: ;6.5;8.9892626E7
delegado 117: ;6.5;9.0536284E7
delegado 118: ;3.8;9.1926487E7
delegado 119: ;3.8;9.2442388E7
delegado 120: ;3.8;8.7564731E7
delegado 121: ;4.2;1.04540223E8
delegado 122: ;4.2;8.8753547E7
delegado 123: ;4.2;8.9815826E7
delegado 124: ;9.1;9.0719385E7
delegado 125: ;9.1;9.0219819E7
delegado 126: ;9.1;1.02735057E8
delegado 127: ;4.8;1.04958114E8
delegado 128: ;4.8;1.03856825E8
delegado 129: ;4.8;1.02694828E8
delegado 130: ;4.0;1.0458606E8
delegado 131: ;4.0;1.00741425E8
delegado 132: ;4.0;1.00285989E8
delegado 133: ;5.8;1.01759087E8
delegado 134: ;5.8;1.01357533E8
delegado 135: ;5.8;1.01633037E8
delegado 136: ;3.5;9.8140708E7
delegado 137: ;3.5;1.00727772E8
delegado 138: ;3.5;9.9592594E7
delegado 139: ;4.1;9.9689142E7
delegado 140: ;4.1;9.9385843E7
delegado 141: ;4.1;9.6799267E7
delegado 142: ;4.9;9.8905782E7
delegado 143: ;4.9;9.6747091E7
delegado 144: ;4.9;9.6888013E7
delegado 145: ;5.8;9.826822E7
delegado 146: ;5.8;9.8868967E7
delegado 147: ;5.8;9.6709301E7
delegado 148: ;3.0;9.6059792E7
delegado 149: ;3.0;9.690703E7
delegado 150: ;3.0;9.5895465E7
delegado 151: ;4.8;9.5439052E7
delegado 152: ;4.8;9.309336E7
delegado 153: ;4.8;9.3956933E7
delegado 154: ;5.9;9.2169321E7
delegado 155: ;5.9;9.3198685E7
delegado 156: ;5.9;9.3022655E7
delegado 157: ;3.7;9.3248179E7
delegado 158: ;3.7;9.4242678E7
delegado 159: ;3.7;9.205595E7
delegado 160: ;1.3;9.4283882E7
delegado 161: ;1.3;9.4236583E7
delegado 162: ;1.3;9.3340582E7
delegado 163: ;0.7;9.0689884E7
delegado 164: ;0.7;8.8336633E7
delegado 165: ;0.7;8.9169E7
delegado 166: ;6.2;8.9317723E7
delegado 167: ;6.2;8.9454744E7
delegado 168: ;6.2;9.0803743E7
delegado 169: ;5.4;9.1860902E7
delegado 170: ;5.4;9.3505398E7
delegado 171: ;5.4;9.2478716E7
delegado 172: ;4.1;9.2477984E7
delegado 173: ;4.1;9.278494E7
delegado 174: ;4.1;8.8925677E7
delegado 175: ;3.8;8.9542515E7
delegado 176: ;3.8;9.0692565E7
delegado 177: ;3.8;8.8793532E7
delegado 178: ;4.6;9.0601868E7
delegado 179: ;4.6;8.9666371E7
delegado 180: ;4.6;1.02951072E8
delegado 181: ;3.9;1.04673832E8
delegado 182: ;3.9;1.04593374E8
delegado 183: ;3.9;1.02916695E8
delegado 184: ;3.8;1.04792567E8
delegado 185: ;3.8;1.00476404E8
delegado 186: ;3.8;1.315636E8
delegado 187: ;15.6;1.00406187E8
delegado 188: ;15.6;1.02114561E8
delegado 189: ;15.6;1.03081023E8
delegado 190: ;4.0;1.00086797E8
delegado 191: ;4.0;9.9289051E7
delegado 192: ;4.0;1.01492359E8
delegado 193: ;4.4;9.9319771E7
delegado 194: ;4.4;9.9838598E7
delegado 195: ;4.4;9.6726611E7
delegado 196: ;7.0;9.8127054E7
delegado 197: ;7.0;9.8677089E7
delegado 198: ;7.0;9.8090239E7
delegado 199: ;4.5;9.8588342E7
