delegado;memoria;tiempo
delegado 51: ;11.5;8.8659925E7
delegado 52: ;8.3;9.2334137E7
delegado 53: ;8.3;8.880816E7
delegado 54: ;8.3;1.00256E8
delegado 55: ;9.3;1.01211003E8
delegado 56: ;9.3;9.8107061E7
delegado 57: ;9.3;1.00338408E8
delegado 58: ;8.6;9.7281035E7
delegado 59: ;8.6;1.02357396E8
delegado 60: ;8.6;1.00689981E8
delegado 61: ;5.7;1.04416856E8
delegado 62: ;5.7;9.8603702E7
delegado 63: ;9.1;1.01824184E8
delegado 64: ;9.1;9.2106174E7
delegado 65: ;9.1;1.01331445E8
delegado 66: ;7.1;9.8081462E7
delegado 67: ;7.1;1.00285988E8
delegado 68: ;7.1;1.01080809E8
delegado 69: ;10.1;9.9571626E7
delegado 70: ;10.1;1.00187246E8
delegado 71: ;10.1;1.0272433E8
delegado 72: ;11.0;1.02156741E8
delegado 73: ;11.0;9.6528151E7
delegado 74: ;11.0;9.6855343E7
delegado 75: ;10.6;9.9908572E7
delegado 76: ;10.6;9.5785993E7
delegado 77: ;10.6;9.9517988E7
delegado 78: ;5.4;9.3304011E7
delegado 79: ;5.4;1.03997991E8
delegado 80: ;5.4;9.747852E7
delegado 81: ;5.7;9.8172403E7
delegado 82: ;5.7;1.20797453E8
delegado 83: ;5.7;9.5560714E7
delegado 84: ;15.1;1.25014872E8
delegado 85: ;15.1;1.00867718E8
delegado 86: ;15.1;1.00784823E8
delegado 87: ;5.9;9.8312594E7
delegado 88: ;5.9;9.9235169E7
delegado 89: ;5.9;1.04595081E8
delegado 90: ;5.8;8.8685037E7
delegado 91: ;5.8;9.0614059E7
delegado 92: ;6.1;8.9808024E7
delegado 93: ;6.1;9.9745463E7
delegado 94: ;6.1;9.7275427E7
delegado 95: ;7.0;9.6793416E7
delegado 96: ;7.0;8.8311033E7
delegado 97: ;7.0;1.05011752E8
delegado 98: ;7.0;9.9612342E7
delegado 99: ;7.0;1.02527575E8
delegado 100: ;7.0;9.558802E7
delegado 101: ;6.5;1.00278674E8
delegado 102: ;6.5;1.00155063E8
delegado 103: ;6.5;1.03002517E8
delegado 104: ;4.9;1.00620983E8
delegado 105: ;4.9;9.8402072E7
delegado 106: ;4.9;1.00870157E8
delegado 107: ;8.9;1.00134583E8
delegado 108: ;8.9;1.0643877E8
delegado 109: ;8.9;9.765894E7
delegado 110: ;9.0;1.0137021E8
delegado 111: ;9.0;9.8662217E7
delegado 112: ;9.0;1.01713982E8
delegado 113: ;2.8;1.03261198E8
delegado 114: ;2.8;9.219224E7
delegado 115: ;2.8;1.00718507E8
delegado 116: ;8.2;1.00195048E8
delegado 117: ;8.2;1.00561494E8
delegado 118: ;8.2;9.930051E7
delegado 119: ;11.4;1.00806034E8
delegado 120: ;11.4;1.0041594E8
delegado 121: ;11.4;1.02086035E8
delegado 122: ;0.7;9.001892E7
delegado 123: ;0.7;1.00077532E8
delegado 124: ;0.7;1.02347156E8
delegado 125: ;11.1;1.0026429E8
delegado 126: ;11.1;1.01530881E8
delegado 127: ;11.1;1.02916695E8
delegado 128: ;5.8;1.0019773E8
delegado 129: ;5.8;1.01862218E8
delegado 130: ;5.8;1.00720945E8
delegado 131: ;5.2;1.03611065E8
delegado 132: ;5.2;1.02422736E8
delegado 133: ;5.2;9.8338925E7
delegado 134: ;7.9;1.00384244E8
delegado 135: ;7.9;1.02443948E8
delegado 136: ;7.9;1.02184047E8
delegado 137: ;6.3;1.02529769E8
delegado 138: ;6.3;1.01549167E8
delegado 139: ;6.3;9.3070441E7
delegado 140: ;13.2;1.0138045E8
delegado 141: ;13.2;1.00091673E8
delegado 142: ;13.2;1.01151025E8
delegado 143: ;18.3;8.8128663E7
delegado 144: ;18.3;1.01743239E8
delegado 145: ;18.3;1.00462263E8
delegado 146: ;7.0;9.0591384E7
delegado 147: ;7.0;1.00978652E8
delegado 148: ;7.0;1.009433E8
delegado 149: ;1.6;1.00486644E8
delegado 150: ;1.6;9.9990735E7
delegado 151: ;1.6;9.1397907E7
delegado 152: ;2.0;9.7327358E7
delegado 153: ;2.0;1.01997045E8
delegado 154: ;2.0;1.00945981E8
delegado 155: ;2.7;9.8284311E7
delegado 156: ;2.7;1.0103546E8
delegado 157: ;2.7;1.00077775E8
delegado 158: ;3.2;9.3549528E7
delegado 159: ;3.2;1.00077775E8
delegado 160: ;3.2;1.02068969E8
delegado 161: ;3.5;9.1790928E7
delegado 162: ;3.5;9.9904183E7
delegado 163: ;3.5;1.00009265E8
delegado 164: ;1.7;1.01048382E8
delegado 165: ;1.7;1.00647559E8
delegado 166: ;1.7;1.0175933E8
delegado 167: ;1.4;1.0012093E8
delegado 168: ;1.4;9.7697218E7
delegado 169: ;1.4;1.02122363E8
delegado 170: ;1.7;1.00749715E8
delegado 171: ;1.7;9.9866392E7
delegado 172: ;1.7;1.01484557E8
delegado 173: ;2.7;9.2208818E7
delegado 174: ;2.7;1.02346668E8
delegado 175: ;2.7;9.9098148E7
delegado 176: ;2.7;1.01268054E8
delegado 177: ;2.7;9.9500922E7
delegado 178: ;2.7;9.2970236E7
delegado 179: ;8.7;1.00367909E8
delegado 180: ;8.7;9.0329533E7
delegado 181: ;8.7;9.9693775E7
delegado 182: ;0.6;1.00528336E8
delegado 183: ;0.6;1.00884542E8
delegado 184: ;0.6;9.8416944E7
delegado 185: ;1.0;1.0175226E8
delegado 186: ;1.0;9.9888091E7
delegado 187: ;1.0;1.01502356E8
delegado 188: ;2.8;1.01860755E8
delegado 189: ;2.8;9.8376471E7
delegado 190: ;2.8;1.0077629E8
delegado 191: ;4.4;1.00434225E8
delegado 192: ;4.4;1.04577039E8
delegado 193: ;4.4;1.01761525E8
delegado 194: ;3.5;1.00691444E8
delegado 195: ;3.5;1.00612937E8
delegado 196: ;3.5;9.8562011E7
delegado 197: ;2.7;1.01773959E8
delegado 198: ;2.7;1.02108953E8
delegado 199: ;2.7;9.9222003E7
