delegado;memoria;tiempo
delegado 94: ;12.1;1.01445792E8
delegado 95: ;12.1;1.01434333E8
delegado 96: ;12.1;1.00799696E8
delegado 97: ;8.0;1.01464321E8
delegado 98: ;8.0;1.01954135E8
delegado 99: ;8.0;1.0188221E8
delegado 100: ;11.4;1.02785281E8
delegado 101: ;11.4;1.00474697E8
delegado 102: ;11.4;1.01078614E8
delegado 103: ;10.7;8.7641288E7
delegado 104: ;10.7;9.7946148E7
delegado 105: ;10.7;9.7546543E7
delegado 106: ;6.2;1.01842713E8
delegado 107: ;6.2;1.02728718E8
delegado 108: ;6.2;9.7255434E7
delegado 109: ;3.2;1.08176401E8
delegado 110: ;3.2;9.3816987E7
delegado 111: ;3.2;1.01877579E8
delegado 112: ;7.9;1.00079482E8
delegado 113: ;7.9;1.01904641E8
delegado 114: ;7.9;1.01627917E8
delegado 115: ;9.7;9.9493364E7
delegado 116: ;9.7;1.02197213E8
delegado 117: ;9.7;1.03241693E8
delegado 118: ;10.1;1.00471284E8
delegado 119: ;10.1;9.9808854E7
delegado 120: ;10.1;1.01869532E8
delegado 121: ;9.8;9.3839174E7
delegado 122: ;9.8;1.00580998E8
delegado 123: ;9.8;9.8017827E7
delegado 124: ;10.8;1.01358995E8
delegado 125: ;10.8;9.4391158E7
delegado 126: ;10.8;9.4363364E7
delegado 127: ;10.7;9.8961614E7
delegado 128: ;10.7;1.00033645E8
delegado 129: ;10.7;1.00501029E8
delegado 130: ;10.7;1.03411141E8
delegado 131: ;10.7;1.00664138E8
delegado 132: ;10.7;1.00795795E8
delegado 133: ;12.1;1.004825E8
delegado 134: ;12.1;1.03155628E8
delegado 135: ;12.1;1.01539414E8
delegado 136: ;11.1;1.0048445E8
delegado 137: ;11.1;1.00955978E8
delegado 138: ;11.1;8.9163635E7
delegado 139: ;12.1;1.0218868E8
delegado 140: ;12.1;1.01609632E8
delegado 141: ;12.1;1.02066775E8
delegado 142: ;10.4;1.01107139E8
delegado 143: ;10.4;1.0091575E8
delegado 144: ;10.4;1.00855772E8
delegado 145: ;13.5;9.9585036E7
delegado 146: ;13.5;9.8639786E7
delegado 147: ;13.5;1.01681312E8
delegado 148: ;14.5;9.962624E7
delegado 149: ;14.5;8.7403817E7
delegado 150: ;14.5;1.01607924E8
delegado 151: ;13.2;1.02523187E8
delegado 152: ;13.2;9.7360272E7
delegado 153: ;13.2;1.02250119E8
delegado 154: ;10.7;9.3625596E7
delegado 155: ;10.7;9.2647431E7
delegado 156: ;10.7;9.1973298E7
delegado 157: ;16.0;9.682316E7
delegado 158: ;16.0;9.2893679E7
delegado 159: ;16.0;1.0131072E8
delegado 160: ;12.1;1.00715338E8
delegado 161: ;12.1;9.9300266E7
delegado 162: ;12.1;1.01233921E8
delegado 163: ;12.8;9.9711573E7
delegado 164: ;12.8;1.01675948E8
delegado 165: ;12.8;1.00042179E8
delegado 166: ;13.5;1.01941212E8
delegado 167: ;13.5;1.02111148E8
delegado 168: ;13.5;1.01878309E8
delegado 169: ;5.5;1.02657526E8
delegado 170: ;5.5;9.8280898E7
delegado 171: ;5.5;1.0077312E8
delegado 172: ;6.6;1.01190035E8
delegado 173: ;6.6;1.00575147E8
delegado 174: ;6.6;9.8013683E7
delegado 175: ;8.6;1.01342903E8
delegado 176: ;8.6;1.01544778E8
delegado 177: ;8.6;1.00111665E8
delegado 178: ;6.6;1.05965047E8
delegado 179: ;6.6;8.8039917E7
delegado 180: ;6.6;1.00695589E8
delegado 181: ;9.0;1.03203659E8
delegado 182: ;9.0;1.01240747E8
delegado 183: ;9.0;1.01184427E8
delegado 184: ;11.4;1.01032534E8
delegado 185: ;11.4;9.8584929E7
delegado 186: ;11.4;1.01451643E8
delegado 187: ;11.1;1.01779079E8
delegado 188: ;11.1;1.01012786E8
delegado 189: ;11.1;1.00637075E8
delegado 190: ;9.7;1.01414096E8
delegado 191: ;9.7;9.2967797E7
delegado 192: ;9.7;1.04434654E8
delegado 193: ;8.7;9.7728181E7
delegado 194: ;8.7;1.02041418E8
delegado 195: ;8.7;1.00232351E8
delegado 196: ;11.7;1.01365334E8
delegado 197: ;11.7;1.03717123E8
delegado 198: ;11.7;1.00615863E8
delegado 199: ;3.1;9.8242376E7
