delegado;memoria;tiempo
delegado 84: ;1.9;1.05929939E8
delegado 85: ;1.9;1.0466091E8
delegado 86: ;2.6;8.8965174E7
delegado 87: ;2.6;1.05467188E8
delegado 88: ;2.6;1.0293937E8
delegado 89: ;2.6;1.00708267E8
delegado 90: ;2.6;1.04460255E8
delegado 91: ;2.6;1.02550493E8
delegado 92: ;3.0;1.00952564E8
delegado 93: ;3.0;1.0141434E8
delegado 94: ;3.0;1.04110387E8
delegado 95: ;3.0;1.04290563E8
delegado 96: ;3.0;1.03780026E8
delegado 97: ;3.0;1.01159559E8
delegado 98: ;2.8;9.7672592E7
delegado 99: ;2.8;9.7547519E7
delegado 100: ;2.8;9.9455573E7
delegado 101: ;2.8;9.8247252E7
delegado 102: ;2.8;9.7495099E7
delegado 103: ;6.0;9.7231298E7
delegado 104: ;6.0;9.8215557E7
delegado 105: ;6.0;9.7922498E7
delegado 106: ;6.0;9.8769493E7
delegado 107: ;6.0;9.8711954E7
delegado 108: ;7.5;9.5614352E7
delegado 109: ;7.5;9.8416213E7
delegado 110: ;7.5;9.4736149E7
delegado 111: ;7.5;9.5725041E7
delegado 112: ;7.5;9.5242055E7
delegado 113: ;7.5;9.5382488E7
delegado 114: ;8.6;9.5187928E7
delegado 115: ;8.6;9.5012386E7
delegado 116: ;8.6;9.5969095E7
delegado 117: ;8.6;9.8051473E7
delegado 118: ;8.6;9.4992637E7
delegado 119: ;8.6;9.5189147E7
delegado 120: ;6.9;9.2564049E7
delegado 121: ;6.9;9.2610373E7
delegado 122: ;6.9;9.261403E7
delegado 123: ;6.9;9.2352666E7
delegado 124: ;6.9;9.317406E7
delegado 125: ;6.9;9.3727509E7
delegado 126: ;4.1;9.3241108E7
delegado 127: ;4.1;9.6150489E7
delegado 128: ;4.1;9.3834541E7
delegado 129: ;4.1;9.3965955E7
delegado 130: ;4.1;9.3362038E7
delegado 131: ;4.1;9.2535523E7
delegado 132: ;6.5;9.0133267E7
delegado 133: ;6.5;9.0463873E7
delegado 134: ;6.5;9.0916139E7
delegado 135: ;6.5;9.0391217E7
delegado 136: ;6.5;9.1452276E7
delegado 137: ;6.5;9.1326227E7
delegado 138: ;6.6;9.0878592E7
delegado 139: ;6.6;9.0783507E7
delegado 140: ;6.6;9.2184193E7
delegado 141: ;6.6;9.1297458E7
delegado 142: ;6.6;9.0154966E7
delegado 143: ;6.6;9.0352452E7
delegado 144: ;5.1;8.9484245E7
delegado 145: ;5.1;8.9084397E7
delegado 146: ;5.1;8.94033E7
delegado 147: ;5.1;8.9287734E7
delegado 148: ;5.1;8.9961381E7
delegado 149: ;5.1;9.0054516E7
delegado 150: ;8.0;9.2331211E7
delegado 151: ;8.0;8.9208984E7
delegado 152: ;8.0;8.9079521E7
delegado 153: ;8.0;8.8574591E7
delegado 154: ;8.0;1.02834531E8
delegado 155: ;8.0;1.03313861E8
delegado 156: ;5.3;8.7167078E7
delegado 157: ;5.3;1.02917915E8
delegado 158: ;5.3;1.03215605E8
delegado 159: ;5.3;1.03694935E8
delegado 160: ;5.3;1.03621793E8
delegado 161: ;5.3;8.7713456E7
delegado 162: ;5.4;1.04126722E8
delegado 163: ;5.4;1.03669092E8
delegado 164: ;5.4;1.02166249E8
delegado 165: ;5.4;1.02351788E8
delegado 166: ;5.4;1.01990949E8
delegado 167: ;5.4;1.01936824E8
delegado 168: ;7.4;1.03306546E8
delegado 169: ;7.4;1.04001648E8
delegado 170: ;7.4;1.02938882E8
delegado 171: ;7.4;1.02209647E8
delegado 172: ;7.4;1.02714089E8
delegado 173: ;7.4;1.02258896E8
delegado 174: ;3.9;1.0205946E8
delegado 175: ;3.9;1.01811505E8
delegado 176: ;3.9;1.00745327E8
delegado 177: ;3.9;1.01409464E8
delegado 178: ;3.9;1.0069949E8
delegado 179: ;3.9;1.00670721E8
delegado 180: ;5.9;1.00308906E8
delegado 181: ;5.9;1.01420679E8
delegado 182: ;5.9;1.01195155E8
delegado 183: ;5.9;1.00422035E8
delegado 184: ;5.9;9.802441E7
delegado 185: ;5.2;9.8612967E7
delegado 186: ;5.2;9.8161431E7
delegado 187: ;5.2;9.8194589E7
delegado 188: ;5.2;9.8157774E7
delegado 189: ;5.2;9.8606384E7
delegado 190: ;5.2;9.8511786E7
delegado 191: ;10.4;9.8454247E7
delegado 192: ;10.4;9.8521051E7
delegado 193: ;10.4;9.8360867E7
delegado 194: ;10.4;9.8009782E7
delegado 195: ;10.4;9.6837544E7
delegado 196: ;10.4;9.6750505E7
delegado 197: ;9.3;9.6751724E7
delegado 198: ;9.3;9.6842908E7
delegado 199: ;9.3;9.6896302E7
