delegado;memoria;tiempo
delegado 164: ;6.3;1.00147261E8
delegado 165: ;6.3;1.03207804E8
delegado 166: ;6.3;9.8605164E7
delegado 167: ;6.3;9.990784E7
delegado 168: ;6.3;9.9458499E7
delegado 169: ;6.3;9.9517257E7
delegado 170: ;4.8;1.01768108E8
delegado 171: ;4.8;1.01889281E8
delegado 172: ;4.8;1.00025113E8
delegado 173: ;4.8;1.00153113E8
delegado 174: ;4.8;1.01694965E8
delegado 175: ;4.8;1.01406051E8
delegado 176: ;6.2;9.8896517E7
delegado 177: ;6.2;9.9245897E7
delegado 178: ;6.2;1.00804328E8
delegado 179: ;6.2;1.00477623E8
delegado 180: ;6.2;1.0008704E8
delegado 181: ;6.2;1.01288534E8
delegado 182: ;9.3;1.0322609E8
delegado 183: ;9.3;9.8310643E7
delegado 184: ;9.3;9.9155199E7
delegado 185: ;9.3;1.02696048E8
delegado 186: ;9.3;9.7955168E7
delegado 187: ;9.3;1.02746272E8
delegado 188: ;24.6;9.6342123E7
delegado 189: ;24.6;9.8795337E7
delegado 190: ;24.6;1.02678981E8
delegado 191: ;24.6;1.01263666E8
delegado 192: ;24.6;9.9920031E7
delegado 193: ;24.6;1.00647802E8
delegado 194: ;25.3;9.8308448E7
delegado 195: ;25.3;1.01584763E8
delegado 196: ;25.3;1.0162426E8
delegado 197: ;25.3;1.01630355E8
delegado 198: ;25.3;1.01338759E8
delegado 199: ;25.3;9.9075961E7
