delegado;memoria;tiempo
delegado 100: ;2.4;9.4796126E7
delegado 101: ;2.4;9.4220491E7
delegado 102: ;2.4;9.4557925E7
delegado 103: ;2.4;9.4861711E7
delegado 104: ;1.1;9.462034E7
delegado 105: ;1.1;9.2387774E7
delegado 106: ;1.1;9.213665E7
delegado 107: ;1.1;9.3387638E7
delegado 108: ;1.1;9.3057763E7
delegado 109: ;1.9;9.2725695E7
delegado 110: ;1.9;9.2821025E7
delegado 111: ;1.9;9.1939164E7
delegado 112: ;1.9;9.3046792E7
delegado 113: ;1.9;9.1161656E7
delegado 114: ;3.1;9.4648865E7
delegado 115: ;3.1;9.0912483E7
delegado 116: ;3.1;9.0632345E7
delegado 117: ;3.1;9.1160192E7
delegado 118: ;3.1;9.0853724E7
delegado 119: ;3.1;8.9126332E7
delegado 120: ;2.4;9.118945E7
delegado 121: ;2.4;9.118116E7
delegado 122: ;2.4;9.127649E7
delegado 123: ;2.4;9.1046821E7
delegado 124: ;2.4;8.95825E7
delegado 125: ;2.4;9.1154829E7
delegado 126: ;0.7;8.8136221E7
delegado 127: ;0.7;9.0576025E7
delegado 128: ;0.7;9.3569763E7
delegado 129: ;0.7;9.5070169E7
delegado 130: ;0.7;9.2146403E7
delegado 131: ;5.5;9.245409E7
delegado 132: ;5.5;9.4582306E7
delegado 133: ;5.5;9.2312925E7
delegado 134: ;5.5;9.3330586E7
delegado 135: ;5.5;9.5133559E7
delegado 136: ;1.8;9.2203942E7
delegado 137: ;1.8;9.2786404E7
delegado 138: ;1.8;1.00554423E8
delegado 139: ;1.8;1.00833342E8
delegado 140: ;1.8;9.8576883E7
delegado 141: ;1.8;9.9251992E7
delegado 142: ;3.5;9.8708296E7
delegado 143: ;3.5;9.9507505E7
delegado 144: ;3.5;1.00824077E8
delegado 145: ;3.5;1.00020724E8
delegado 146: ;3.5;1.00526141E8
delegado 147: ;5.2;9.7611153E7
delegado 148: ;5.2;1.00690957E8
delegado 149: ;5.2;9.8647344E7
delegado 150: ;5.2;9.7197408E7
delegado 151: ;5.2;9.8971854E7
delegado 152: ;4.5;9.6795853E7
delegado 153: ;4.5;9.7165225E7
delegado 154: ;4.5;9.695116E7
delegado 155: ;4.5;9.6667366E7
delegado 156: ;4.5;9.7884463E7
delegado 157: ;4.5;9.7462429E7
delegado 158: ;12.2;9.7527526E7
delegado 159: ;12.2;9.7972235E7
delegado 160: ;12.2;9.2624513E7
delegado 161: ;12.2;9.3086533E7
delegado 162: ;12.2;9.2526502E7
delegado 163: ;12.2;9.2276109E7
delegado 164: ;6.6;9.2557709E7
delegado 165: ;6.6;9.3092384E7
delegado 166: ;6.6;9.3263051E7
delegado 167: ;6.6;9.4608881E7
delegado 168: ;6.6;9.2150547E7
delegado 169: ;6.6;1.10151748E8
delegado 170: ;6.5;9.2633778E7
delegado 171: ;6.5;9.1906738E7
delegado 172: ;6.5;9.0594555E7
delegado 173: ;6.5;9.1141175E7
delegado 174: ;6.5;8.9895065E7
delegado 175: ;6.5;9.1277952E7
delegado 176: ;3.1;9.2484811E7
delegado 177: ;3.1;9.0577243E7
delegado 178: ;3.1;9.0180321E7
delegado 179: ;3.1;9.013863E7
delegado 180: ;3.1;9.2294883E7
delegado 181: ;3.1;9.9098635E7
delegado 182: ;12.5;1.0385268E8
delegado 183: ;12.5;8.5703488E7
delegado 184: ;12.5;9.0086942E7
delegado 185: ;12.5;9.0407796E7
delegado 186: ;12.5;9.0384634E7
delegado 187: ;20.8;9.0492886E7
delegado 188: ;20.8;8.9346736E7
delegado 189: ;20.8;8.8237646E7
delegado 190: ;20.8;8.8184983E7
delegado 191: ;20.8;8.7787818E7
delegado 192: ;3.1;1.01953159E8
delegado 193: ;3.1;1.016345E8
delegado 194: ;3.1;1.03218288E8
delegado 195: ;3.1;1.02765533E8
delegado 196: ;3.1;1.01800778E8
delegado 197: ;3.1;1.01626942E8
delegado 198: ;0.0;1.01730561E8
delegado 199: ;0.0;1.01714957E8
delegado 200: ;0.0;1.02609983E8
delegado 201: ;0.0;9.4321673E7
delegado 202: ;0.0;1.02717015E8
delegado 203: ;0.0;1.02676055E8
delegado 204: ;5.5;1.01865631E8
delegado 205: ;5.5;1.01150782E8
delegado 206: ;5.5;1.04245458E8
delegado 207: ;5.5;1.01659613E8
delegado 208: ;5.5;1.00664625E8
delegado 209: ;5.5;1.00514195E8
delegado 210: ;11.1;1.01365578E8
delegado 211: ;11.1;1.01479681E8
delegado 212: ;11.1;1.03185861E8
delegado 213: ;11.1;1.00930621E8
delegado 214: ;11.1;1.01291704E8
delegado 215: ;11.1;1.01234652E8
delegado 216: ;3.3;1.01459201E8
delegado 217: ;3.3;1.00832854E8
delegado 218: ;3.3;9.8820693E7
delegado 219: ;3.3;9.7806932E7
delegado 220: ;3.3;9.9967086E7
delegado 221: ;3.3;1.01830036E8
delegado 222: ;4.9;1.01507963E8
delegado 223: ;4.9;1.01858805E8
delegado 224: ;4.9;9.7729401E7
delegado 225: ;4.9;9.6941895E7
delegado 226: ;4.9;9.9859566E7
delegado 227: ;4.9;9.730956E7
delegado 228: ;2.9;9.7037712E7
delegado 229: ;2.9;9.7154741E7
delegado 230: ;2.9;9.7819366E7
delegado 231: ;2.9;9.8198978E7
delegado 232: ;2.9;1.0003389E8
delegado 233: ;2.9;9.9808122E7
delegado 234: ;3.1;9.1123621E7
delegado 235: ;3.1;9.1013663E7
delegado 236: ;3.1;9.1648299E7
delegado 237: ;3.1;9.068964E7
delegado 238: ;3.1;9.2983158E7
delegado 239: ;3.1;9.3015341E7
delegado 240: ;0.0;9.3803577E7
delegado 241: ;0.0;9.3926701E7
delegado 242: ;0.0;9.3567082E7
delegado 243: ;0.0;9.3583173E7
delegado 244: ;0.0;8.9158515E7
delegado 245: ;0.0;8.9645159E7
delegado 246: ;3.8;8.8529487E7
delegado 247: ;3.8;8.8571909E7
delegado 248: ;3.8;8.906221E7
delegado 249: ;3.8;8.8869113E7
delegado 251: ;3.8;8.973927E7
delegado 250: ;3.8;8.9682463E7
delegado 252: ;10.5;9.1683165E7
delegado 253: ;10.5;9.1958426E7
delegado 255: ;10.5;8.9229464E7
delegado 254: ;10.5;8.9287247E7
delegado 256: ;10.5;1.02580237E8
delegado 257: ;10.5;1.02414447E8
delegado 259: ;0.0;1.04539248E8
delegado 258: ;0.0;1.04508285E8
delegado 260: ;0.0;1.03601068E8
delegado 261: ;0.0;1.03616672E8
delegado 263: ;0.0;1.03159286E8
delegado 262: ;0.0;1.03171963E8
delegado 265: ;0.0;1.05129512E8
delegado 264: ;0.0;1.04871805E8
delegado 267: ;0.0;1.02705312E8
delegado 266: ;0.0;1.03269975E8
delegado 268: ;0.0;1.01611095E8
delegado 269: ;0.0;1.01636938E8
delegado 270: ;7.4;1.01950721E8
delegado 271: ;7.4;1.03321907E8
delegado 272: ;7.4;1.0357425E8
delegado 273: ;7.4;1.03435278E8
delegado 274: ;7.4;1.0382001E8
delegado 275: ;7.4;9.9507505E7
delegado 276: ;2.5;1.01551361E8
delegado 277: ;2.5;1.01789563E8
delegado 278: ;2.5;9.9855177E7
delegado 279: ;2.5;1.00490301E8
delegado 280: ;2.5;1.01635231E8
delegado 281: ;2.5;1.01884649E8
delegado 282: ;21.3;9.7386848E7
delegado 283: ;21.3;9.5910581E7
delegado 284: ;21.3;9.9050361E7
delegado 285: ;21.3;9.9008182E7
delegado 286: ;21.3;9.2415081E7
delegado 287: ;21.3;9.2385092E7
delegado 288: ;9.0;9.376213E7
delegado 289: ;9.0;1.0499761E8
delegado 290: ;9.0;8.7731985E7
delegado 291: ;9.0;9.0301738E7
delegado 292: ;9.0;8.7337745E7
delegado 293: ;9.0;1.04018228E8
delegado 294: ;2.6;1.05464263E8
delegado 295: ;2.6;1.03623255E8
delegado 296: ;2.6;9.3553916E7
delegado 297: ;2.6;9.1279172E7
delegado 298: ;2.6;9.3581954E7
delegado 299: ;2.6;9.2076429E7
delegado 300: ;3.0;9.1741679E7
delegado 301: ;3.0;9.3909391E7
delegado 302: ;3.0;9.2292201E7
delegado 303: ;3.0;9.3890861E7
delegado 304: ;3.0;9.1752162E7
delegado 305: ;3.0;9.4202693E7
delegado 306: ;2.6;9.1801656E7
delegado 307: ;2.6;9.2018403E7
delegado 308: ;2.6;9.0099133E7
delegado 309: ;2.6;9.0527507E7
delegado 310: ;2.6;9.0204459E7
delegado 311: ;4.9;9.0513853E7
delegado 312: ;4.9;9.0238104E7
delegado 313: ;4.9;9.0867133E7
delegado 314: ;4.9;9.2554784E7
delegado 315: ;4.9;9.2074235E7
delegado 316: ;0.7;9.2142502E7
delegado 317: ;0.7;9.2517725E7
delegado 318: ;0.7;8.8450979E7
delegado 319: ;0.7;8.8951521E7
delegado 320: ;0.7;8.9831917E7
delegado 321: ;0.7;8.7641532E7
delegado 322: ;1.0;9.0467773E7
delegado 323: ;1.0;9.0458752E7
delegado 324: ;1.0;9.1008299E7
delegado 325: ;1.0;9.1077297E7
delegado 326: ;1.0;9.0939789E7
delegado 327: ;1.0;9.0814227E7
delegado 328: ;2.6;1.01707399E8
delegado 329: ;2.6;1.04057481E8
delegado 330: ;2.6;1.0231863E8
delegado 331: ;2.6;1.01782736E8
delegado 332: ;2.6;1.03563279E8
delegado 333: ;2.6;1.0408113E8
delegado 334: ;1.9;1.02245975E8
delegado 335: ;1.9;1.0254903E8
delegado 336: ;1.9;1.04165001E8
delegado 337: ;1.9;1.04144277E8
delegado 338: ;1.9;1.00355231E8
delegado 339: ;2.9;1.02947172E8
delegado 340: ;2.9;1.02224032E8
delegado 341: ;2.9;9.9897112E7
delegado 342: ;2.9;1.01205395E8
delegado 343: ;2.9;1.02351788E8
delegado 344: ;4.7;1.02568779E8
delegado 345: ;4.7;1.03068589E8
delegado 346: ;4.7;1.03207316E8
delegado 347: ;4.7;1.02515141E8
delegado 348: ;4.7;9.8288212E7
delegado 349: ;4.7;9.8734628E7
delegado 350: ;1.5;9.7930056E7
delegado 351: ;1.5;9.7578482E7
delegado 352: ;1.5;9.8699031E7
delegado 353: ;1.5;9.8835078E7
delegado 354: ;1.5;1.00669258E8
delegado 355: ;1.5;1.00828953E8
delegado 356: ;5.8;1.00641951E8
delegado 357: ;5.8;1.01127133E8
delegado 358: ;5.8;1.00078019E8
delegado 359: ;5.8;9.9055725E7
delegado 360: ;5.8;9.6940188E7
delegado 361: ;5.8;9.7173026E7
delegado 362: ;5.2;9.7023328E7
delegado 363: ;5.2;9.731785E7
delegado 364: ;5.2;9.7552639E7
delegado 365: ;5.2;9.7493148E7
delegado 366: ;5.2;9.7021378E7
delegado 367: ;5.2;9.7103541E7
delegado 369: ;0.0;9.896966E7
delegado 368: ;0.0;9.9020372E7
delegado 370: ;0.0;9.4142716E7
delegado 371: ;0.0;9.4079326E7
delegado 372: ;0.0;9.2044978E7
delegado 373: ;0.0;9.2148597E7
delegado 374: ;3.8;9.3511006E7
delegado 375: ;3.8;9.405592E7
delegado 376: ;3.8;9.3817231E7
delegado 377: ;3.8;9.1560772E7
delegado 378: ;3.8;9.3873551E7
delegado 379: ;3.8;9.1554677E7
delegado 380: ;1.3;8.8581906E7
delegado 381: ;1.3;9.0219819E7
delegado 382: ;1.3;8.8957129E7
delegado 383: ;1.3;8.8828884E7
delegado 384: ;1.3;9.1437892E7
delegado 385: ;1.3;9.1327934E7
delegado 386: ;1.8;9.1664879E7
delegado 387: ;1.8;9.1693161E7
delegado 388: ;1.8;9.1521762E7
delegado 389: ;1.8;9.1629526E7
delegado 390: ;1.8;9.1087781E7
delegado 391: ;1.8;8.9175095E7
delegado 392: ;2.6;1.04150129E8
delegado 393: ;2.6;1.18394952E8
delegado 394: ;2.6;1.04571188E8
delegado 395: ;2.6;1.0443758E8
delegado 396: ;2.6;1.03352383E8
delegado 397: ;2.6;8.8349798E7
delegado 398: ;2.5;1.04795492E8
delegado 399: ;2.5;1.049547E8
