delegado;memoria;tiempo
delegado 209: ;6.3;9.9784228E7
delegado 210: ;6.3;9.9745219E7
delegado 211: ;6.3;1.01605487E8
delegado 212: ;6.3;1.01158096E8
delegado 213: ;6.3;9.9736198E7
delegado 214: ;6.3;9.9993173E7
delegado 215: ;2.0;9.7766703E7
delegado 216: ;2.0;9.840329E7
delegado 217: ;2.0;9.4213178E7
delegado 218: ;2.0;9.8381835E7
delegado 219: ;2.0;1.06987342E8
delegado 220: ;2.0;9.9939047E7
delegado 221: ;0.0;9.9765943E7
delegado 222: ;0.0;1.00009752E8
delegado 224: ;0.0;1.11043359E8
delegado 223: ;0.0;1.11008251E8
delegado 226: ;0.0;9.8424745E7
delegado 225: ;0.0;9.8553233E7
delegado 227: ;17.2;9.5878153E7
delegado 228: ;17.2;9.6014931E7
delegado 229: ;17.2;9.81095E7
delegado 230: ;17.2;9.5463433E7
delegado 231: ;17.2;9.7127678E7
delegado 232: ;17.2;9.7275671E7
delegado 233: ;0.0;9.7887633E7
delegado 234: ;0.0;9.7061362E7
delegado 235: ;0.0;9.3306693E7
delegado 236: ;0.0;9.3687767E7
delegado 237: ;0.0;9.5803305E7
delegado 238: ;0.0;9.5245955E7
delegado 239: ;2.1;9.5543647E7
delegado 240: ;2.1;9.3805284E7
delegado 241: ;2.1;9.4169048E7
delegado 242: ;2.1;9.4716644E7
delegado 243: ;2.1;9.6376988E7
delegado 244: ;2.1;9.6572036E7
delegado 245: ;2.7;9.3830396E7
delegado 246: ;2.7;9.3466632E7
delegado 247: ;2.7;9.3650221E7
delegado 248: ;2.7;9.3584879E7
delegado 249: ;2.7;9.2364856E7
delegado 250: ;2.7;9.2130555E7
delegado 251: ;6.9;9.2306098E7
delegado 252: ;6.9;9.1829451E7
delegado 253: ;6.9;9.1850905E7
delegado 254: ;6.9;9.2086914E7
delegado 255: ;6.9;9.0940032E7
delegado 256: ;6.9;9.1030974E7
delegado 257: ;2.0;9.2282448E7
delegado 258: ;2.0;9.2626951E7
delegado 259: ;2.0;9.2939272E7
delegado 260: ;2.0;9.2568437E7
delegado 261: ;2.0;9.3031188E7
delegado 262: ;2.0;9.0665259E7
delegado 263: ;1.0;9.2166396E7
delegado 264: ;1.0;9.0270531E7
delegado 265: ;1.0;9.0893709E7
delegado 266: ;1.0;9.2018159E7
delegado 267: ;1.0;1.05550815E8
delegado 268: ;1.0;8.997674E7
delegado 269: ;1.3;9.0189099E7
delegado 270: ;1.3;8.8336633E7
delegado 271: ;1.3;9.0649899E7
delegado 272: ;1.3;9.0319293E7
delegado 273: ;1.3;8.9459377E7
delegado 274: ;1.3;9.0395361E7
delegado 275: ;1.7;9.0445587E7
delegado 276: ;1.7;9.0651606E7
delegado 277: ;1.7;1.03320688E8
delegado 278: ;1.7;1.03682013E8
delegado 279: ;1.7;1.03784658E8
delegado 280: ;1.7;1.0355255E8
delegado 281: ;0.6;1.00878203E8
delegado 282: ;0.6;1.01955353E8
delegado 283: ;0.6;1.0291889E8
delegado 284: ;0.6;1.02138942E8
delegado 285: ;0.6;1.03390173E8
delegado 286: ;0.6;1.03391393E8
delegado 287: ;2.5;1.01282439E8
delegado 288: ;2.5;9.8610529E7
delegado 290: ;2.5;1.01023269E8
delegado 289: ;2.5;1.00882591E8
delegado 291: ;2.5;9.9428997E7
delegado 292: ;2.5;9.9321478E7
delegado 294: ;0.0;9.9589669E7
delegado 293: ;0.0;9.9603322E7
delegado 295: ;0.0;1.02067993E8
delegado 296: ;0.0;1.01746165E8
delegado 297: ;0.0;1.01529174E8
delegado 298: ;0.0;1.00388876E8
delegado 299: ;2.5;9.6976516E7
delegado 300: ;2.5;9.715206E7
delegado 301: ;2.5;9.705039E7
delegado 302: ;2.5;9.7240075E7
delegado 303: ;2.5;9.6507426E7
delegado 304: ;2.5;9.6973835E7
delegado 305: ;4.7;9.8727314E7
delegado 306: ;4.7;9.882435E7
delegado 307: ;4.7;9.9214689E7
delegado 308: ;4.7;9.9252236E7
delegado 309: ;4.7;9.3743357E7
delegado 310: ;4.7;9.3750183E7
delegado 311: ;3.1;9.2290494E7
delegado 312: ;3.1;9.3379104E7
delegado 313: ;3.1;9.3835516E7
delegado 314: ;3.1;9.2521139E7
delegado 315: ;3.1;9.3666799E7
delegado 316: ;3.1;9.1244063E7
delegado 317: ;3.0;9.23651E7
delegado 318: ;3.0;9.2242707E7
delegado 319: ;3.0;9.2135675E7
delegado 320: ;3.0;9.1575644E7
delegado 321: ;3.0;8.9732199E7
delegado 322: ;3.0;8.9963088E7
delegado 323: ;2.5;9.2151279E7
delegado 324: ;2.5;9.2481397E7
delegado 325: ;2.5;9.0682326E7
delegado 326: ;2.5;9.0198119E7
delegado 327: ;2.5;9.2683272E7
delegado 328: ;2.5;9.2320239E7
delegado 329: ;3.0;9.1835302E7
delegado 330: ;3.0;9.2610861E7
delegado 331: ;3.0;1.05612987E8
delegado 332: ;3.0;8.8291771E7
delegado 333: ;3.0;9.0583339E7
delegado 334: ;3.0;9.0415598E7
delegado 335: ;3.2;8.859434E7
delegado 336: ;3.2;8.8687963E7
delegado 337: ;3.2;9.0580414E7
delegado 338: ;3.2;9.0702318E7
delegado 339: ;3.2;9.119774E7
delegado 340: ;3.2;9.0848604E7
delegado 341: ;1.1;1.04666517E8
delegado 342: ;1.1;1.04856689E8
delegado 343: ;1.1;1.04865465E8
delegado 344: ;1.1;1.04728932E8
delegado 345: ;1.1;1.02835506E8
delegado 346: ;1.1;1.02357396E8
delegado 347: ;1.8;1.0470187E8
delegado 348: ;1.8;1.04939828E8
delegado 349: ;1.8;1.0271604E8
delegado 350: ;1.8;1.03536704E8
delegado 351: ;1.8;1.03045671E8
