delegado;memoria;tiempo
delegado 106: ;10.5;1.01772009E8
delegado 107: ;10.5;1.01585006E8
delegado 108: ;10.5;1.00959879E8
delegado 109: ;10.5;1.01165654E8
delegado 110: ;0.0;1.0251319E8
delegado 111: ;0.0;1.02495635E8
delegado 113: ;0.0;9.9155199E7
delegado 112: ;0.0;9.9084738E7
delegado 114: ;0.0;1.0030208E8
delegado 115: ;0.0;9.9652084E7
delegado 116: ;9.0;9.9340982E7
delegado 117: ;9.0;1.00472015E8
delegado 118: ;9.0;9.7863008E7
delegado 119: ;9.0;9.8228235E7
delegado 120: ;9.0;9.7723793E7
delegado 121: ;9.0;9.6910444E7
delegado 122: ;6.5;9.7918353E7
delegado 123: ;6.5;9.8667092E7
delegado 124: ;6.5;9.7409522E7
delegado 125: ;6.5;9.7196189E7
delegado 126: ;6.5;9.7316874E7
delegado 127: ;6.5;9.817606E7
delegado 128: ;11.4;9.6489873E7
delegado 129: ;11.4;9.6920684E7
delegado 130: ;11.4;9.8056106E7
delegado 131: ;11.4;9.63509E7
delegado 132: ;11.4;9.7203015E7
delegado 133: ;11.4;9.7256897E7
delegado 134: ;8.7;9.8852144E7
delegado 135: ;8.7;9.7744029E7
delegado 136: ;8.7;9.5199875E7
delegado 137: ;8.7;9.5043837E7
delegado 138: ;8.7;9.6944089E7
delegado 139: ;8.7;9.5378588E7
delegado 140: ;8.2;9.4889993E7
delegado 141: ;8.2;9.4890237E7
delegado 142: ;8.2;9.5884736E7
delegado 143: ;8.2;9.5731868E7
delegado 144: ;8.2;9.6869727E7
delegado 145: ;8.2;9.8215313E7
delegado 146: ;8.1;9.7076234E7
delegado 147: ;8.1;9.8433279E7
delegado 148: ;8.1;9.6711008E7
delegado 149: ;8.1;9.655375E7
delegado 150: ;8.1;9.3172598E7
delegado 151: ;8.1;9.3461512E7
delegado 152: ;9.4;9.2192483E7
delegado 153: ;9.4;9.3729703E7
delegado 154: ;9.4;9.3111158E7
delegado 155: ;9.4;9.3444446E7
delegado 156: ;9.4;9.2519431E7
delegado 157: ;9.4;9.3531973E7
delegado 158: ;8.3;9.2502122E7
delegado 159: ;8.3;9.2938541E7
delegado 160: ;8.3;9.2013527E7
delegado 161: ;8.3;9.2037907E7
delegado 162: ;8.3;9.1722662E7
delegado 163: ;8.3;9.1222364E7
delegado 164: ;10.1;9.1708764E7
delegado 165: ;10.1;9.1199202E7
delegado 166: ;10.1;9.2182243E7
delegado 167: ;10.1;9.1838959E7
delegado 168: ;10.1;9.0658432E7
delegado 169: ;10.1;9.1194326E7
delegado 170: ;8.6;9.0489716E7
delegado 171: ;8.6;9.3118228E7
delegado 172: ;8.6;9.3600727E7
delegado 173: ;8.6;9.3347165E7
delegado 174: ;8.6;9.2814929E7
delegado 175: ;8.6;9.2929764E7
delegado 176: ;7.3;9.3065809E7
delegado 177: ;7.3;9.303387E7
delegado 178: ;7.3;9.4406762E7
delegado 179: ;7.3;9.2393139E7
delegado 180: ;7.3;9.3008758E7
delegado 181: ;7.3;9.3832591E7
delegado 182: ;6.5;9.2760072E7
delegado 183: ;6.5;9.2982913E7
delegado 184: ;6.5;9.2588674E7
delegado 185: ;6.5;9.2866129E7
delegado 186: ;6.5;9.2899775E7
delegado 187: ;6.5;9.3409094E7
delegado 188: ;9.1;9.2171515E7
delegado 189: ;9.1;9.1823843E7
delegado 190: ;9.1;9.2150547E7
delegado 191: ;9.1;9.272033E7
delegado 192: ;9.1;9.1736559E7
delegado 193: ;5.6;8.8798652E7
delegado 194: ;5.6;8.9761457E7
delegado 195: ;5.6;9.0939301E7
delegado 196: ;5.6;8.9138279E7
delegado 197: ;5.6;8.9982592E7
delegado 198: ;5.6;8.9918957E7
delegado 199: ;7.9;9.1055599E7
delegado 200: ;7.9;8.9114629E7
delegado 201: ;7.9;9.2975112E7
delegado 202: ;7.9;9.056164E7
delegado 203: ;7.9;1.02198919E8
delegado 204: ;7.6;1.02126995E8
delegado 205: ;7.6;1.03965077E8
delegado 206: ;7.6;1.03111499E8
delegado 207: ;7.6;1.03530608E8
delegado 208: ;7.6;1.03742234E8
delegado 209: ;5.2;1.02765533E8
delegado 210: ;5.2;1.0263802E8
delegado 211: ;5.2;1.0267386E8
delegado 212: ;5.2;1.03265587E8
delegado 213: ;5.2;1.02251826E8
delegado 214: ;5.2;1.01148343E8
delegado 215: ;8.0;1.01524786E8
delegado 216: ;8.0;1.01706912E8
delegado 217: ;8.0;1.02744078E8
delegado 218: ;8.0;1.01531124E8
delegado 219: ;8.0;1.01642302E8
delegado 220: ;8.3;9.9934171E7
delegado 221: ;8.3;1.01240991E8
delegado 222: ;8.3;1.00879665E8
delegado 223: ;8.3;9.8777051E7
delegado 224: ;8.3;9.8620037E7
delegado 225: ;7.9;9.8918216E7
delegado 226: ;7.9;9.9561143E7
delegado 227: ;7.9;1.00474941E8
delegado 228: ;7.9;1.00665112E8
delegado 229: ;7.9;1.00791406E8
delegado 230: ;7.9;1.01283902E8
delegado 231: ;9.4;9.9712548E7
delegado 232: ;9.4;1.01341197E8
delegado 233: ;9.4;1.00697783E8
delegado 234: ;9.4;9.7439754E7
delegado 235: ;9.4;9.7970772E7
delegado 236: ;9.4;9.825798E7
delegado 237: ;8.6;9.7425126E7
delegado 238: ;8.6;9.8013439E7
delegado 239: ;8.6;9.6121963E7
delegado 240: ;8.6;9.8968197E7
delegado 241: ;8.6;9.7115244E7
delegado 242: ;8.6;9.818947E7
delegado 243: ;4.8;9.8918704E7
delegado 244: ;4.8;9.9305874E7
delegado 245: ;4.8;9.3709954E7
delegado 246: ;4.8;9.4167829E7
delegado 247: ;4.8;9.3885985E7
delegado 248: ;4.8;9.3984728E7
delegado 249: ;6.9;9.4026907E7
delegado 250: ;6.9;9.450965E7
delegado 251: ;6.9;9.2920498E7
delegado 252: ;6.9;9.2212232E7
delegado 253: ;6.9;9.2251729E7
delegado 254: ;6.9;9.2354129E7
delegado 255: ;6.5;9.203547E7
delegado 256: ;6.5;8.9791689E7
delegado 257: ;6.5;9.1649519E7
delegado 258: ;6.5;9.1011469E7
delegado 259: ;6.5;9.0128878E7
delegado 260: ;6.5;9.0563347E7
delegado 261: ;7.6;9.0529213E7
delegado 262: ;7.6;9.1423751E7
delegado 263: ;7.6;9.1387423E7
delegado 264: ;7.6;9.1468612E7
delegado 265: ;7.6;8.9096587E7
delegado 266: ;7.6;8.9746828E7
delegado 267: ;10.7;9.1585397E7
delegado 268: ;10.7;9.2434829E7
delegado 269: ;10.7;9.2846868E7
delegado 270: ;10.7;9.4828553E7
delegado 271: ;10.7;9.190308E7
delegado 272: ;10.7;9.3147485E7
delegado 273: ;6.6;9.2133725E7
delegado 274: ;6.6;9.1831889E7
delegado 275: ;6.6;9.2484323E7
delegado 276: ;6.6;9.2089351E7
delegado 277: ;6.6;9.3124811E7
delegado 278: ;6.6;8.9785594E7
delegado 279: ;6.2;9.0432664E7
delegado 280: ;6.2;9.1413511E7
delegado 281: ;6.2;9.1565404E7
delegado 282: ;6.2;9.1239431E7
delegado 283: ;6.2;9.1539805E7
delegado 284: ;6.2;1.0588264E8
delegado 285: ;8.3;9.0187149E7
delegado 286: ;8.3;9.0427301E7
delegado 287: ;8.3;9.1047553E7
delegado 288: ;8.3;9.0123514E7
delegado 289: ;8.3;1.03457222E8
delegado 290: ;8.3;1.03873892E8
delegado 291: ;5.8;8.8308351E7
delegado 292: ;5.8;8.8709905E7
delegado 293: ;5.8;1.03614478E8
delegado 294: ;5.8;8.8241791E7
delegado 295: ;5.8;1.03455758E8
delegado 296: ;5.8;8.8006758E7
delegado 297: ;7.9;1.0061245E8
delegado 298: ;7.9;1.03677137E8
delegado 299: ;7.9;9.0999522E7
delegado 300: ;7.9;9.1578327E7
delegado 301: ;7.9;9.1624894E7
delegado 302: ;7.9;9.1942821E7
delegado 303: ;6.9;9.2884902E7
delegado 304: ;6.9;9.1545656E7
delegado 305: ;6.9;9.1155804E7
delegado 306: ;6.9;9.097441E7
delegado 307: ;6.9;9.1805069E7
delegado 308: ;6.9;9.1900399E7
delegado 309: ;5.1;8.9746341E7
delegado 310: ;5.1;9.0521899E7
delegado 311: ;5.1;8.9841914E7
delegado 312: ;5.1;8.9782181E7
delegado 313: ;5.1;8.9551049E7
delegado 314: ;5.1;9.0057197E7
delegado 315: ;7.6;8.97105E7
delegado 316: ;7.6;8.9779254E7
delegado 317: ;7.6;9.0825198E7
delegado 318: ;7.6;8.9555194E7
delegado 319: ;7.6;8.9443042E7
delegado 320: ;7.6;9.0052322E7
delegado 321: ;6.5;8.9407689E7
delegado 322: ;6.5;8.9482539E7
delegado 323: ;6.5;1.05877763E8
delegado 324: ;6.5;1.04269107E8
delegado 325: ;6.5;1.0315636E8
delegado 326: ;6.5;1.02846965E8
delegado 327: ;7.2;8.7733204E7
delegado 328: ;7.2;1.03567911E8
delegado 329: ;7.2;8.7957996E7
delegado 330: ;7.2;8.7804152E7
delegado 331: ;7.2;1.01657662E8
delegado 332: ;7.2;1.0152381E8
delegado 333: ;6.6;1.01969982E8
delegado 334: ;6.6;1.01622554E8
delegado 335: ;6.6;1.32055364E8
delegado 336: ;6.6;1.01398005E8
delegado 337: ;6.6;1.0148285E8
delegado 338: ;6.6;1.1677118E8
delegado 339: ;11.7;1.01622553E8
delegado 340: ;11.7;1.01035947E8
delegado 341: ;11.7;1.00016823E8
delegado 342: ;11.7;9.9475078E7
delegado 343: ;11.7;9.9946362E7
delegado 344: ;14.0;9.9961966E7
delegado 345: ;14.0;1.15512878E8
delegado 346: ;14.0;9.9748144E7
delegado 347: ;14.0;9.9747657E7
delegado 348: ;14.0;9.9901013E7
delegado 349: ;12.1;9.9891993E7
delegado 350: ;12.1;9.9763261E7
delegado 351: ;12.1;9.7397576E7
delegado 352: ;12.1;9.7508021E7
delegado 353: ;12.1;9.753606E7
delegado 354: ;12.1;9.7506071E7
delegado 355: ;10.7;9.7491687E7
delegado 356: ;10.7;9.7606032E7
delegado 357: ;10.7;9.7303708E7
delegado 358: ;10.7;9.7528989E7
delegado 359: ;10.7;9.7316387E7
delegado 360: ;10.7;9.7616272E7
delegado 361: ;13.2;9.7864472E7
delegado 362: ;13.2;9.7816929E7
delegado 363: ;13.2;9.6265567E7
delegado 364: ;13.2;9.6252401E7
delegado 365: ;13.2;9.6345537E7
delegado 366: ;13.2;9.6406489E7
delegado 367: ;12.1;9.6319693E7
delegado 368: ;12.1;9.627215E7
delegado 369: ;12.1;9.6564478E7
delegado 370: ;12.1;9.6204858E7
delegado 371: ;12.1;9.6286291E7
delegado 372: ;12.1;9.6806338E7
delegado 373: ;7.3;9.3174061E7
delegado 374: ;7.3;9.288027E7
delegado 375: ;7.3;9.2561123E7
delegado 376: ;7.3;9.2975843E7
delegado 377: ;7.3;9.255771E7
delegado 378: ;7.3;9.3363501E7
delegado 379: ;4.8;9.3595364E7
delegado 380: ;4.8;9.3219653E7
delegado 381: ;4.8;9.3249154E7
delegado 382: ;4.8;9.3463219E7
delegado 383: ;4.8;9.3123105E7
delegado 384: ;4.8;9.1700231E7
delegado 385: ;7.0;9.123041E7
delegado 386: ;7.0;9.1759477E7
delegado 387: ;7.0;9.1803606E7
delegado 388: ;7.0;9.1537854E7
delegado 389: ;7.0;9.1568574E7
delegado 390: ;7.0;9.1959157E7
delegado 391: ;9.7;9.3496377E7
delegado 392: ;9.7;9.4188797E7
delegado 393: ;9.7;9.3746282E7
delegado 394: ;9.7;9.3322297E7
delegado 395: ;9.7;9.177118E7
delegado 396: ;9.7;9.0978555E7
delegado 397: ;5.7;8.9588596E7
delegado 398: ;5.7;9.0203972E7
delegado 399: ;5.7;9.0823004E7
